"PaymentID";"CustomerId";"ProductId";"TransactionDate";"CreditCard";"CreditCardNumber"
"3423654";"466";"10191";"2013-03-01T03:24:27";"mastercard";"5409 3134 6979 3189"
"3423655";"90";"10337";"2013-03-30T09:03:09";"instapayment";"6389 1182 0450 2460"
"3423656";"540";"10016";"2013-03-06T06:43:07";"visa";"4420 2363 1098 6595"
"3423657";"930";"10267";"2013-03-17T11:48:20";"visa";"4540 3696 4586 6458"
"3423658";"626";"10251";"2013-03-18T11:53:38";"mastercard";"5573 2076 5081 9284"
"3423659";"73";"10321";"2013-03-19T01:52:25";"maestro";"6759 2860 6947 0909"
"3423660";"738";"10179";"2013-03-27T10:10:09";"mastercard";"5354 6321 6939 4658"
"3423661";"623";"10109";"2013-03-03T04:05:45";"visaelectron";"4917 4628 1775 1882"
"3423662";"808";"10290";"2013-03-23T06:34:04";"mastercard";"5262 5031 8599 0996"
"3423663";"524";"10278";"2013-03-11T10:22:05";"maestro";"5020 4292 4989 0209"
"3423664";"177";"10311";"2013-03-14T08:49:07";"amex";"3466 6806 3203 829"
"3423665";"29";"10008";"2013-03-09T04:59:20";"mastercard";"5592 3601 9713 5719"
"3423666";"50";"10332";"2013-03-21T05:28:17";"maestro";"6759 6479 3849 6120"
"3423667";"145";"10267";"2013-03-10T09:54:18";"amex";"3434 8735 4092 582"
"3423668";"175";"10199";"2013-03-02T08:59:01";"maestro";"6304 3538 2875 3312"
"3423669";"124";"10271";"2013-03-29T02:09:34";"mastercard";"5369 5184 8570 5938"
"3423670";"565";"10232";"2013-03-26T04:05:31";"mastercard";"5456 4746 3908 4974"
"3423671";"154";"10237";"2013-03-22T11:57:30";"instapayment";"6376 2828 2223 0964"
"3423672";"46";"10013";"2013-03-25T09:39:34";"maestro";"6761 9449 0403 4688"
"3423673";"499";"10140";"2013-03-30T11:21:53";"maestro";"5893 3283 1066 3038"
"3423674";"758";"10006";"2013-03-14T11:32:03";"mastercard";"5110 0500 6321 7708"
"3423675";"238";"10099";"2013-03-12T07:12:02";"visaelectron";"4844 7638 8044 4257"
"3423676";"539";"10009";"2013-03-08T09:30:11";"mastercard";"5165 6307 0885 2920"
"3423677";"611";"10185";"2013-03-25T07:20:51";"visaelectron";"4917 7089 4416 3759"
"3423678";"258";"10041";"2013-03-20T10:06:16";"visa";"4760 0886 9018 6116"
"3423679";"743";"10159";"2013-03-11T03:51:46";"instapayment";"6390 9961 5749 7219"
"3423680";"787";"10071";"2013-03-22T06:48:39";"maestro";"6759 1770 0552 6336"
"3423681";"176";"10318";"2013-03-29T11:39:37";"instapayment";"6399 4907 1132 4128"
"3423682";"264";"10338";"2013-03-08T03:59:05";"visaelectron";"4844 1603 1444 6349"
"3423683";"190";"10101";"2013-03-24T11:27:57";"instapayment";"6378 6590 1804 6528"
"3423684";"694";"10220";"2013-03-26T10:01:02";"mastercard";"5114 4159 5046 5361"
"3423685";"408";"10294";"2013-03-18T07:30:25";"visa";"4483 7681 3140 5821"
"3423686";"766";"10126";"2013-03-06T11:28:38";"visa";"4482 1680 2538 3781"
"3423687";"498";"10098";"2013-03-20T08:55:16";"visa";"4590 6386 5315 4448"
"3423688";"933";"10137";"2013-03-17T03:05:11";"instapayment";"6389 2441 9929 5876"
"3423689";"134";"10142";"2013-03-22T05:29:45";"mastercard";"5457 2799 9169 8264"
"3423690";"439";"10001";"2013-03-27T09:45:33";"instapayment";"6372 9191 8720 6006"
"3423691";"528";"10313";"2013-03-29T07:15:39";"maestro";"6762 2480 7531 7750"
"3423692";"997";"10066";"2013-03-28T12:26:02";"instapayment";"6371 5451 4066 0624"
"3423693";"973";"10199";"2013-03-07T09:49:38";"mastercard";"5518 0014 0759 6230"
"3423694";"247";"10004";"2013-03-28T10:36:37";"maestro";"5018 4223 6333 8646"
"3423695";"801";"10078";"2013-03-03T02:12:16";"amex";"3750 3259 3789 050"
"3423696";"942";"10267";"2013-03-27T09:05:08";"maestro";"5018 1968 5263 5940"
"3423697";"125";"10133";"2013-03-11T10:21:08";"amex";"3430 4370 4859 731"
"3423698";"79";"10198";"2013-03-23T11:38:12";"visa";"4890 1847 7674 2790"
"3423699";"506";"10227";"2013-03-07T12:54:33";"instapayment";"6392 8716 4430 3148"
"3423700";"794";"10143";"2013-03-16T02:01:43";"maestro";"5018 2333 0235 5736"
"3423701";"443";"10292";"2013-03-19T05:31:16";"amex";"3400 9875 6072 487"
"3423702";"953";"10152";"2013-03-26T08:36:49";"maestro";"6759 1899 8197 2079"
"3423703";"170";"10200";"2013-03-05T02:08:50";"mastercard";"5106 4013 3932 2069"
"3423704";"756";"10014";"2013-03-26T04:03:27";"mastercard";"5330 8146 4873 4501"
"3423705";"845";"10038";"2013-03-07T06:11:55";"mastercard";"5525 4605 3983 7543"
"3423706";"599";"10164";"2013-03-05T03:53:00";"visaelectron";"4508 4626 6948 4264"
"3423707";"592";"10242";"2013-03-20T01:04:27";"mastercard";"5211 2395 5364 9169"
"3423708";"669";"10171";"2013-03-30T02:26:40";"visa";"4334 1558 2978 9644"
"3423709";"248";"10097";"2013-03-01T02:52:20";"mastercard";"5500 1550 4557 7224"
"3423710";"453";"10156";"2013-03-17T12:39:39";"instapayment";"6383 7063 3144 6621"
"3423711";"911";"10147";"2013-03-26T11:59:04";"mastercard";"5213 5155 0415 2637"
"3423712";"383";"10345";"2013-03-07T04:13:52";"visaelectron";"4917 5188 2322 9336"
"3423713";"538";"10234";"2013-03-12T07:38:24";"visa";"4829 7305 6516 9326"
"3423714";"391";"10273";"2013-03-02T03:02:10";"instapayment";"6397 9423 8429 5938"
"3423715";"919";"10125";"2013-03-20T10:51:55";"amex";"3740 6898 0680 743"
"3423716";"974";"10024";"2013-03-29T01:35:58";"mastercard";"5480 3562 0985 9689"
"3423717";"322";"10163";"2013-03-04T10:48:55";"mastercard";"5502 5742 4218 1119"
"3423718";"731";"10338";"2013-03-10T04:37:48";"visaelectron";"4844 3528 0990 5562"
"3423719";"984";"10337";"2013-03-01T09:43:26";"instapayment";"6370 1508 3963 6836"
"3423720";"989";"10130";"2013-03-14T03:19:04";"amex";"3420 3282 2181 103"
"3423721";"422";"10108";"2013-03-01T06:54:08";"visaelectron";"4917 0319 1624 1952"
"3423722";"312";"10300";"2013-03-30T05:51:53";"visaelectron";"4844 5360 3100 0057"
"3423723";"193";"10280";"2013-03-22T12:18:52";"mastercard";"5460 1613 8231 3205"
"3423724";"123";"10327";"2013-03-09T01:25:55";"maestro";"6762 2536 2052 6871"
"3423725";"384";"10305";"2013-03-03T10:47:02";"instapayment";"6383 2580 6702 2416"
"3423726";"698";"10020";"2013-03-14T05:19:36";"visa";"4985 4700 9871 3007"
"3423727";"577";"10013";"2013-03-07T05:14:27";"visaelectron";"4917 6566 2804 7501"
"3423728";"25";"10030";"2013-03-19T05:00:12";"instapayment";"6385 3601 0551 9839"
"3423729";"457";"10252";"2013-03-04T12:50:06";"visa";"4744 3712 2246 5674"
"3423730";"821";"10022";"2013-03-19T06:46:03";"visaelectron";"4508 4070 3438 7742"
"3423731";"548";"10026";"2013-03-20T10:14:02";"mastercard";"5220 3240 7481 2055"
"3423732";"152";"10015";"2013-03-02T07:55:21";"mastercard";"5342 1066 6487 5573"
"3423733";"807";"10348";"2013-03-05T03:44:01";"visa";"4186 5533 5489 3261"
"3423734";"584";"10331";"2013-03-06T05:41:25";"maestro";"5020 9163 2670 8452"
"3423735";"880";"10146";"2013-03-18T11:52:08";"visaelectron";"4175 0016 4954 5778"
"3423736";"846";"10249";"2013-03-22T08:29:27";"maestro";"5018 9333 1017 5113"
"3423737";"938";"10213";"2013-03-29T07:00:31";"maestro";"5018 0418 7525 6839"
"3423738";"265";"10232";"2013-03-21T12:43:41";"amex";"3421 3409 2946 999"
"3423739";"877";"10087";"2013-03-09T12:18:03";"amex";"3799 6442 9100 548"
"3423740";"58";"10126";"2013-03-05T01:38:36";"visa";"4905 4534 4392 3320"
"3423741";"567";"10027";"2013-03-12T05:45:20";"mastercard";"5229 9667 5534 8568"
"3423742";"731";"10138";"2013-03-29T07:56:29";"instapayment";"6373 0015 9323 0992"
"3423743";"575";"10108";"2013-03-11T07:23:19";"visa";"4242 7764 7843 7804"
"3423744";"390";"10070";"2013-03-24T02:19:30";"maestro";"5893 5006 2507 5419"
"3423745";"431";"10063";"2013-03-05T06:25:03";"maestro";"5020 6401 9786 3655"
"3423746";"801";"10129";"2013-03-20T01:04:56";"amex";"3747 3643 8709 955"
"3423747";"99";"10336";"2013-03-01T01:29:36";"mastercard";"5575 4996 9808 5238"
"3423748";"402";"10341";"2013-03-23T02:29:10";"visaelectron";"4026 3115 6654 2844"
"3423749";"777";"10340";"2013-03-30T04:21:36";"maestro";"6763 0818 4036 8579"
"3423750";"279";"10033";"2013-03-07T06:58:03";"instapayment";"6386 3273 7029 7903"
"3423751";"527";"10220";"2013-03-19T12:39:27";"amex";"3466 7187 5638 125"
"3423752";"333";"10032";"2013-03-01T05:04:11";"visa";"4876 1009 1967 1066"
"3423753";"521";"10343";"2013-03-09T08:34:41";"mastercard";"5383 8105 4138 5926"
"3423754";"472";"10034";"2013-03-19T11:51:27";"visaelectron";"4844 4836 9497 6630"
"3423755";"895";"10343";"2013-03-19T03:32:30";"amex";"3414 8066 3387 373"
"3423756";"679";"10004";"2013-03-20T03:30:35";"maestro";"5018 6720 7410 7470"
"3423757";"297";"10191";"2013-03-04T08:25:12";"visaelectron";"4175 0006 5209 6141"
"3423758";"248";"10137";"2013-03-01T10:12:36";"visaelectron";"4913 5778 5065 1006"
"3423759";"184";"10171";"2013-03-28T02:31:18";"visa";"4097 1856 9043 3193"
"3423760";"298";"10268";"2013-03-16T08:44:13";"mastercard";"5332 0430 5343 9707"
"3423761";"913";"10202";"2013-03-01T06:01:55";"visa";"4786 6642 4967 8397"
"3423762";"918";"10137";"2013-03-09T07:56:12";"maestro";"6759 6031 0841 6331"
"3423763";"407";"10099";"2013-03-12T07:07:45";"amex";"3469 6314 9935 357"
"3423764";"963";"10314";"2013-03-13T11:58:46";"visaelectron";"4913 0364 6297 7424"
"3423765";"930";"10100";"2013-03-19T11:45:20";"instapayment";"6399 3620 0470 6552"
"3423766";"515";"10349";"2013-03-23T12:29:42";"instapayment";"6370 0744 9560 4302"
"3423767";"182";"10152";"2013-03-08T02:13:17";"maestro";"6304 6180 5959 2427"
"3423768";"560";"10090";"2013-03-09T06:18:28";"instapayment";"6380 9553 3764 1460"
"3423769";"357";"10219";"2013-03-27T06:06:53";"maestro";"6761 7595 5832 5517"
"3423770";"242";"10350";"2013-03-24T09:10:07";"maestro";"6759 3563 1078 9421"
"3423771";"370";"10024";"2013-03-28T10:17:41";"maestro";"5893 4672 4734 0169"
"3423772";"319";"10120";"2013-03-07T12:07:53";"instapayment";"6386 0247 7448 6170"
"3423773";"706";"10163";"2013-03-19T06:36:59";"visaelectron";"4026 6675 0277 5099"
"3423774";"179";"10034";"2013-03-21T07:32:57";"visa";"4783 6029 3622 0738"
"3423775";"664";"10323";"2013-03-02T11:09:45";"visaelectron";"4026 3873 2908 4340"
"3423776";"791";"10049";"2013-03-17T02:58:07";"amex";"3785 5706 6850 424"
"3423777";"896";"10278";"2013-03-28T08:48:48";"amex";"3440 4074 5925 819"
"3423778";"506";"10050";"2013-03-10T05:44:06";"visa";"4699 8914 5700 1477"
"3423779";"234";"10106";"2013-03-08T10:46:11";"visaelectron";"4026 0276 8911 2485"
"3423780";"480";"10248";"2013-03-02T03:41:52";"mastercard";"5211 6674 7889 9172"
"3423781";"733";"10150";"2013-03-16T12:39:37";"amex";"3441 3394 1724 662"
"3423782";"830";"10143";"2013-03-25T07:25:10";"maestro";"6762 4556 6665 4455"
"3423783";"795";"10181";"2013-03-06T02:23:24";"maestro";"5020 1342 3173 4023"
"3423784";"303";"10322";"2013-03-19T12:19:39";"visaelectron";"4917 3875 1086 6135"
"3423785";"963";"10014";"2013-03-29T10:56:35";"maestro";"5038 5654 9260 9562"
"3423786";"390";"10345";"2013-03-29T07:54:13";"amex";"3477 2457 0481 371"
"3423787";"713";"10079";"2013-03-05T07:30:11";"instapayment";"6370 3915 3009 9235"
"3423788";"307";"10036";"2013-03-02T09:54:49";"amex";"3707 2330 8270 395"
"3423789";"144";"10174";"2013-03-16T07:43:19";"maestro";"6762 4388 8705 2634"
"3423790";"209";"10224";"2013-03-28T05:44:34";"visa";"4334 5316 4212 0144"
"3423791";"995";"10121";"2013-03-17T02:26:43";"maestro";"6762 5935 5578 7364"
"3423792";"328";"10178";"2013-03-01T09:19:22";"mastercard";"5212 0328 5603 1386"
"3423793";"797";"10271";"2013-03-12T05:10:36";"instapayment";"6370 2468 2527 2865"
"3423794";"480";"10251";"2013-03-26T10:39:26";"instapayment";"6391 0119 2853 3141"
"3423795";"311";"10129";"2013-03-08T07:49:02";"amex";"3427 4813 9453 857"
"3423796";"500";"10293";"2013-03-01T03:27:10";"amex";"3752 4821 9502 681"
"3423797";"619";"10350";"2013-03-20T02:44:18";"maestro";"5018 6884 2778 3163"
"3423798";"755";"10312";"2013-03-19T12:22:17";"instapayment";"6375 4128 9276 4474"
"3423799";"369";"10103";"2013-03-21T05:50:07";"visa";"4031 9407 1938 4556"
"3423800";"809";"10088";"2013-03-12T10:04:32";"instapayment";"6374 5085 3406 6029"
"3423801";"695";"10124";"2013-03-26T04:09:41";"visa";"4938 6975 3480 1016"
"3423802";"708";"10309";"2013-03-29T05:56:23";"instapayment";"6372 8123 1701 2016"
"3423803";"296";"10187";"2013-03-24T05:44:10";"maestro";"6763 9594 6405 3850"
"3423804";"97";"10223";"2013-03-22T03:17:09";"instapayment";"6373 9768 0793 1610"
"3423805";"993";"10311";"2013-03-12T09:42:35";"mastercard";"5198 0698 2777 5558"
"3423806";"561";"10162";"2013-03-12T09:38:18";"maestro";"6762 7484 2272 7379"
"3423807";"853";"10149";"2013-03-03T05:33:11";"amex";"3412 1950 6279 193"
"3423808";"212";"10344";"2013-03-11T08:06:36";"amex";"3407 7635 3058 682"
"3423809";"598";"10167";"2013-03-22T09:07:18";"instapayment";"6390 2637 9937 1108"
"3423810";"436";"10114";"2013-03-07T02:39:50";"visaelectron";"4175 0070 4014 9391"
"3423811";"631";"10102";"2013-03-20T01:42:17";"instapayment";"6379 8504 4178 0242"
"3423812";"223";"10065";"2013-03-12T07:11:17";"visaelectron";"4844 1514 7843 3942"
"3423813";"442";"10172";"2013-03-10T06:48:20";"instapayment";"6389 5424 5279 8027"
"3423814";"213";"10221";"2013-03-04T11:38:24";"visaelectron";"4913 0080 9957 1888"
"3423815";"560";"10048";"2013-03-11T06:48:30";"maestro";"5038 3883 2079 3072"
"3423816";"859";"10229";"2013-03-03T04:20:04";"visaelectron";"4917 6432 9852 0504"
"3423817";"507";"10318";"2013-03-25T12:17:33";"maestro";"6304 0801 5283 3903"
"3423818";"680";"10128";"2013-03-04T10:20:43";"mastercard";"5461 9661 8566 1991"
"3423819";"369";"10153";"2013-03-28T08:07:57";"mastercard";"5205 0754 3941 2572"
"3423820";"631";"10161";"2013-03-24T03:09:56";"visaelectron";"4917 2046 1134 6059"
"3423821";"751";"10308";"2013-03-19T06:54:07";"instapayment";"6391 1232 4564 4798"
"3423822";"26";"10277";"2013-03-12T04:34:14";"visaelectron";"4844 5041 7603 3333"
"3423823";"840";"10202";"2013-03-13T02:09:42";"visa";"4220 8849 4894 4205"
"3423824";"279";"10350";"2013-03-17T04:20:19";"amex";"3491 6869 3006 731"
"3423825";"232";"10029";"2013-03-28T07:36:41";"maestro";"6762 2171 4296 7632"
"3423826";"985";"10208";"2013-03-07T02:41:35";"mastercard";"5251 4158 7252 0023"
"3423827";"994";"10334";"2013-03-29T02:04:46";"maestro";"5020 8262 5258 5974"
"3423828";"493";"10120";"2013-03-21T08:03:16";"amex";"3794 7878 1443 206"
"3423829";"173";"10109";"2013-03-01T09:14:07";"amex";"3468 1193 5098 452"
"3423830";"177";"10199";"2013-03-19T01:39:38";"mastercard";"5574 9688 5197 1237"
"3423831";"540";"10269";"2013-03-29T02:41:08";"visaelectron";"4175 0054 2620 6793"
"3423832";"78";"10265";"2013-03-02T03:24:49";"instapayment";"6384 1256 3222 6088"
"3423833";"969";"10030";"2013-03-30T01:41:03";"amex";"3436 7328 5168 597"
"3423834";"443";"10312";"2013-03-07T05:03:58";"amex";"3414 8053 3418 382"
"3423835";"231";"10340";"2013-03-16T04:34:02";"maestro";"6304 6003 3624 3610"
"3423836";"971";"10027";"2013-03-11T07:22:07";"visa";"4744 7629 0116 9308"
"3423837";"354";"10123";"2013-03-16T02:22:40";"instapayment";"6399 3700 6936 2104"
"3423838";"233";"10122";"2013-03-21T06:11:05";"mastercard";"5535 1023 2099 7122"
"3423839";"972";"10350";"2013-03-08T10:51:41";"visaelectron";"4175 0005 1283 4640"
"3423840";"829";"10330";"2013-03-21T02:47:49";"maestro";"6761 1108 1388 0922"
"3423841";"221";"10163";"2013-03-17T12:05:45";"visa";"4472 1571 5515 4734"
"3423842";"348";"10032";"2013-03-10T02:57:59";"visa";"4192 0519 0750 8926"
"3423843";"801";"10062";"2013-03-25T07:08:44";"mastercard";"5207 2852 9524 5176"
"3423844";"55";"10350";"2013-03-16T11:06:08";"visaelectron";"4175 0085 1868 5874"
"3423845";"854";"10015";"2013-03-27T03:51:48";"maestro";"5020 1632 9237 5137"
"3423846";"570";"10252";"2013-03-29T08:25:42";"visaelectron";"4026 1799 4870 9203"
"3423847";"98";"10329";"2013-03-15T11:46:01";"amex";"3441 4094 7766 985"
"3423848";"488";"10234";"2013-03-24T06:34:42";"visaelectron";"4508 7811 0752 6539"
"3423849";"530";"10147";"2013-03-13T09:06:38";"visaelectron";"4508 2686 6519 6186"
"3423850";"9";"10294";"2013-03-15T06:55:25";"visa";"4711 6584 0228 7707"
"3423851";"646";"10093";"2013-03-02T10:56:42";"visa";"4134 9208 3294 0001"
"3423852";"166";"10019";"2013-03-23T11:08:58";"maestro";"5020 4909 1626 3385"
"3423853";"747";"10255";"2013-03-17T07:33:36";"visaelectron";"4508 2663 9496 9964"
"3423854";"187";"10122";"2013-03-28T12:52:42";"mastercard";"5200 0663 1658 3200"
"3423855";"404";"10346";"2013-03-30T01:31:09";"maestro";"6761 0314 4008 8400"
"3423856";"815";"10009";"2013-03-11T04:56:45";"instapayment";"6378 6641 1556 8242"
"3423857";"565";"10308";"2013-03-20T04:18:07";"maestro";"6763 7470 4022 8868"
"3423858";"193";"10040";"2013-03-03T12:59:57";"visa";"4969 6568 7752 6988"
"3423859";"98";"10292";"2013-03-05T04:27:23";"visa";"4966 3949 2023 6743"
"3423860";"40";"10231";"2013-03-12T01:55:07";"instapayment";"6376 6415 7694 7208"
"3423861";"796";"10341";"2013-03-17T02:13:20";"visaelectron";"4917 0677 4197 0266"
"3423862";"420";"10277";"2013-03-11T12:28:56";"visaelectron";"4917 5113 7372 3105"
"3423863";"1";"10131";"2013-03-10T10:17:13";"instapayment";"6391 3305 2680 4732"
"3423864";"330";"10174";"2013-03-07T09:32:00";"visaelectron";"4913 1495 1370 9306"
"3423865";"26";"10312";"2013-03-27T03:35:56";"mastercard";"5584 9130 8035 7574"
"3423866";"726";"10327";"2013-03-27T10:26:28";"amex";"3471 4353 3434 007"
"3423867";"515";"10098";"2013-03-14T12:52:53";"visa";"4610 3695 2423 9368"
"3423868";"369";"10113";"2013-03-20T03:06:56";"visaelectron";"4175 0018 2321 4795"
"3423869";"718";"10035";"2013-03-19T05:09:43";"visa";"4912 6953 0503 5079"
"3423870";"41";"10246";"2013-03-05T06:54:25";"maestro";"6761 5779 5467 2070"
"3423871";"415";"10170";"2013-03-03T09:24:50";"visa";"4086 5186 4337 6684"
"3423872";"275";"10151";"2013-03-04T10:20:08";"visa";"4074 7425 8031 0795"
"3423873";"880";"10326";"2013-03-07T08:25:46";"maestro";"5020 4786 6608 2576"
"3423874";"729";"10256";"2013-03-03T02:08:20";"amex";"3423 4341 3641 524"
"3423875";"868";"10073";"2013-03-15T06:36:39";"maestro";"6762 2939 7305 8346"
"3423876";"721";"10204";"2013-03-03T12:52:08";"amex";"3733 7503 2838 521"
"3423877";"29";"10299";"2013-03-15T07:43:57";"visa";"4985 6491 7398 5834"
"3423878";"263";"10005";"2013-03-18T05:33:40";"mastercard";"5534 2469 5113 8745"
"3423879";"597";"10329";"2013-03-03T09:10:13";"maestro";"6761 0175 1015 7803"
"3423880";"110";"10029";"2013-03-26T03:21:08";"amex";"3728 9659 6736 356"
"3423881";"445";"10186";"2013-03-11T02:00:53";"visa";"4448 3251 2672 4023"
"3423882";"1000";"10317";"2013-03-23T02:58:30";"instapayment";"6374 8690 4944 3792"
"3423883";"790";"10277";"2013-03-02T12:48:21";"mastercard";"5493 1655 7954 0604"
"3423884";"221";"10264";"2013-03-06T02:51:26";"amex";"3715 8698 4395 573"
"3423885";"965";"10225";"2013-03-04T01:21:55";"visaelectron";"4844 4002 2811 5535"
"3423886";"127";"10174";"2013-03-05T02:16:39";"mastercard";"5567 0290 4497 1698"
"3423887";"636";"10310";"2013-03-14T12:02:55";"maestro";"5038 3771 8730 3315"
"3423888";"15";"10235";"2013-03-03T12:44:32";"instapayment";"6398 5944 3761 3325"
"3423889";"782";"10277";"2013-03-28T05:31:19";"visaelectron";"4913 8568 8305 2030"
"3423890";"47";"10020";"2013-03-18T05:59:51";"maestro";"6761 0672 2272 8474"
"3423891";"578";"10220";"2013-03-13T07:49:50";"visaelectron";"4508 3250 0535 4105"
"3423892";"509";"10336";"2013-03-16T04:07:03";"amex";"3472 4481 7240 167"
"3423893";"2";"10329";"2013-03-07T01:38:08";"visa";"4166 2397 0241 6971"
"3423894";"794";"10094";"2013-03-11T12:39:14";"instapayment";"6387 4564 4056 8727"
"3423895";"674";"10020";"2013-03-16T01:34:44";"amex";"3742 9794 9853 717"
"3423896";"917";"10007";"2013-03-28T02:39:15";"amex";"3710 6665 2442 114"
"3423897";"942";"10087";"2013-03-17T02:07:17";"amex";"3725 9250 6345 525"
"3423898";"254";"10138";"2013-03-25T07:40:17";"mastercard";"5432 3660 5914 3166"
"3423899";"651";"10218";"2013-03-21T05:35:28";"visa";"4805 2320 6301 3138"
"3423900";"463";"10343";"2013-03-22T05:51:55";"mastercard";"5325 3919 2879 0740"
"3423901";"428";"10087";"2013-03-01T04:42:46";"mastercard";"5493 2511 7258 7604"
"3423902";"232";"10253";"2013-03-27T06:53:36";"mastercard";"5541 7441 2447 2174"
"3423903";"537";"10023";"2013-03-01T08:06:04";"instapayment";"6399 2339 4735 9132"
"3423904";"545";"10080";"2013-03-05T03:53:02";"instapayment";"6391 4700 5555 3837"
"3423905";"529";"10221";"2013-03-12T03:09:18";"mastercard";"5346 4545 1289 9981"
"3423906";"706";"10283";"2013-03-09T11:24:15";"visa";"4181 5248 3475 1200"
"3423907";"971";"10106";"2013-03-23T12:54:48";"visaelectron";"4913 0176 4701 2261"
"3423908";"195";"10131";"2013-03-29T06:35:33";"instapayment";"6380 3355 0730 7582"
"3423909";"534";"10083";"2013-03-17T08:31:10";"mastercard";"5583 4928 9683 2972"
"3423910";"778";"10139";"2013-03-05T12:09:23";"mastercard";"5209 6561 6816 7440"
"3423911";"565";"10142";"2013-03-08T08:52:34";"maestro";"6759 4777 2478 3998"
"3423912";"982";"10318";"2013-03-15T08:28:21";"amex";"3759 1833 1001 453"
"3423913";"101";"10325";"2013-03-09T07:58:48";"maestro";"5893 3108 8315 6210"
"3423914";"146";"10043";"2013-03-28T10:22:56";"visaelectron";"4913 0776 8754 4326"
"3423915";"916";"10054";"2013-03-29T10:34:12";"mastercard";"5116 1444 6418 9279"
